Transaction_id,Member_number,Date,itemDescription
32616,3971,11-11-2014,whole milk
32617,1733,02-07-2014,butter
32618,4289,05-09-2014,onions
32619,3200,07-09-2014,berries
32620,1109,19-06-2014,whole milk
32621,3224,10-06-2014,soda
32622,2851,14-11-2014,onions
32623,4085,30-07-2014,sliced cheese
32624,1654,06-04-2014,frozen dessert
32625,3907,09-05-2014,other vegetables
32626,4338,21-04-2014,rice
32627,4670,28-01-2014,whole milk
32628,3905,09-06-2014,bottled beer
32629,4443,31-01-2014,whole milk
32630,4667,04-09-2014,fruit/vegetable juice
32631,4504,08-03-2014,soda
32632,1328,06-06-2014,bottled beer
32633,1442,28-02-2014,margarine
32634,4269,29-06-2014,whipped/sour cream
32635,4722,12-02-2014,yogurt
32636,3151,13-10-2014,domestic eggs
32637,4371,02-06-2014,domestic eggs
32638,2068,22-08-2014,rolls/buns
32639,4353,02-09-2014,root vegetables
32640,3851,03-08-2014,other vegetables
32641,4743,15-05-2014,other vegetables
32642,4083,15-08-2014,chocolate
32643,1125,09-12-2014,margarine
32644,2293,31-05-2014,shopping bags
32645,3365,17-10-2014,butter milk
32646,2341,12-09-2014,soda
32647,3115,26-05-2014,sugar
32648,4044,30-06-2014,other vegetables
32649,1609,07-07-2014,butter
32650,1413,14-07-2014,canned beer
32651,1469,28-08-2014,salty snack
32652,3546,09-09-2014,bottled beer
32653,1752,13-04-2014,butter
32654,2836,20-10-2014,butter
32655,1244,07-09-2014,soft cheese
32656,4183,20-11-2014,salty snack
32657,1492,05-11-2014,whipped/sour cream
32658,2255,17-07-2014,pastry
32659,4525,13-11-2014,bottled beer
32660,2726,17-09-2014,butter milk
32661,1686,15-05-2014,canned beer
32662,3808,05-03-2014,other vegetables
32663,3905,06-10-2014,root vegetables
32664,4523,01-09-2014,domestic eggs
32665,1770,14-09-2014,waffles
32666,1609,05-03-2014,fruit/vegetable juice
32667,3678,21-06-2014,newspapers
32668,4341,29-03-2014,other vegetables
32669,2758,18-05-2014,soda
32670,2867,09-05-2014,salty snack
32671,3329,28-08-2014,yogurt
32672,2966,26-11-2014,long life bakery product
32673,4345,16-07-2014,shopping bags
32674,2960,27-10-2014,fruit/vegetable juice
32675,1247,08-06-2014,candy
32676,2770,29-08-2014,pip fruit
32677,2914,09-10-2014,long life bakery product
32678,3802,08-06-2014,chewing gum
32679,2519,15-04-2014,domestic eggs
32680,3933,12-07-2014,shopping bags
32681,4291,18-05-2014,bottled water
32682,3998,11-08-2014,frozen vegetables
32683,2395,04-06-2014,margarine
32684,1602,17-12-2014,whipped/sour cream
32685,1659,01-01-2014,frozen vegetables
32686,3904,24-09-2014,newspapers
32687,1493,22-10-2014,UHT-milk
32688,1840,07-10-2014,brown bread
32689,4178,05-10-2014,domestic eggs
32690,2165,27-10-2014,oil
32691,4618,11-01-2014,other vegetables
32692,2093,16-02-2014,waffles
32693,2215,21-03-2014,whole milk
32694,4779,29-01-2014,pip fruit
32695,1939,02-02-2014,whipped/sour cream
32696,4852,11-02-2014,citrus fruit
32697,1173,18-04-2014,margarine
32698,4232,10-06-2014,processed cheese
32699,1870,15-07-2014,baking powder
32700,2683,04-04-2014,candles
32701,2837,26-06-2014,bottled water
32702,4364,24-09-2014,baking powder
32703,1842,03-11-2014,butter milk
32704,2036,27-08-2014,onions
32705,1235,14-06-2014,bottled beer
32706,1935,17-07-2014,margarine
32707,3480,18-04-2014,bottled water
32708,2881,06-03-2014,margarine
32709,1237,16-10-2014,sugar
32710,1755,19-01-2014,soda
32711,4830,23-12-2014,dish cleaner
32712,2162,25-05-2014,dog food
32713,1453,21-11-2014,margarine
32714,2139,13-04-2014,soda
32715,3987,31-08-2014,yogurt
32716,3027,14-10-2014,berries
32717,1241,11-01-2014,specialty cheese
32718,1018,15-04-2014,domestic eggs
32719,1390,04-09-2014,frozen meals
32720,1646,15-11-2014,sparkling wine
32721,1053,10-12-2014,whole milk
32722,1566,28-06-2014,curd
32723,4390,15-11-2014,beverages
32724,4779,24-06-2014,sauces
32725,4294,22-07-2014,ice cream
32726,2939,02-11-2014,grapes
32727,1465,26-09-2014,yogurt
32728,1934,14-06-2014,root vegetables
32729,2946,14-09-2014,whipped/sour cream
32730,3643,26-09-2014,pastry
32731,3722,01-08-2014,whole milk
32732,4515,16-04-2014,tropical fruit
32733,4572,27-06-2014,roll products 
32734,4398,17-08-2014,salty snack
32735,3369,24-01-2014,rolls/buns
32736,1738,01-10-2014,rolls/buns
32737,1283,22-05-2014,bottled water
32738,1116,27-09-2014,soda
32739,4136,16-03-2014,frozen dessert
32740,1066,15-05-2014,other vegetables
32741,2234,13-04-2014,pastry
32742,1509,09-07-2014,yogurt
32743,4985,31-05-2014,dessert
32744,4989,11-08-2014,butter
32745,3482,24-07-2014,domestic eggs
32746,3220,02-01-2014,salty snack
32747,1594,28-05-2014,yogurt
32748,4739,04-12-2014,soda
32749,2107,30-12-2014,newspapers
32750,2543,18-11-2014,soda
32751,3652,15-11-2014,frozen vegetables
32752,2164,05-02-2014,ice cream
32753,4420,27-10-2014,frozen potato products
32754,1333,15-07-2014,bottled water
32755,1055,05-08-2014,white wine
32756,2792,28-07-2014,bottled beer
32757,2139,10-02-2014,margarine
32758,4174,18-10-2014,rolls/buns
32759,1073,21-03-2014,salt
32760,3115,18-07-2014,shopping bags
32761,4243,15-01-2014,sugar
32762,2515,12-12-2014,bottled beer
32763,4214,10-07-2014,domestic eggs
32764,4093,08-09-2014,herbs
32765,1317,19-05-2014,rolls/buns
32766,4061,03-05-2014,canned beer
32767,1087,11-12-2014,berries
32768,4709,09-03-2014,root vegetables
32769,3670,08-05-2014,chocolate
32770,3713,22-01-2014,root vegetables
32771,4897,14-09-2014,other vegetables
32772,1361,07-12-2014,pastry
32773,4939,17-09-2014,brown bread
32774,4150,17-08-2014,cream cheese 
32775,4368,20-02-2014,whole milk
32776,4933,28-11-2014,domestic eggs
32777,1160,04-02-2014,whole milk
32778,2330,08-10-2014,sugar
32779,3945,25-01-2014,rolls/buns
32780,1237,25-01-2014,hard cheese
32781,4302,26-11-2014,misc. beverages
32782,4020,01-12-2014,frozen potato products
32783,1084,18-04-2014,other vegetables
32784,1047,17-12-2014,soda
32785,1574,04-03-2014,newspapers
32786,4074,14-11-2014,yogurt
32787,1955,22-06-2014,cereals
32788,1622,24-06-2014,salty snack
32789,1267,15-05-2014,whole milk
32790,3253,26-06-2014,whipped/sour cream
32791,2332,16-01-2014,soft cheese
32792,3181,25-04-2014,bottled beer
32793,4374,18-08-2014,cream
32794,4194,25-12-2014,fruit/vegetable juice
32795,4098,12-09-2014,soda
32796,3808,28-03-2014,other vegetables
32797,3014,20-12-2014,root vegetables
32798,1094,11-03-2014,brown bread
32799,4349,29-01-2014,hamburger meat
32800,1557,10-12-2014,chocolate
32801,4213,28-04-2014,seasonal products
32802,2559,07-07-2014,rolls/buns
32803,1312,13-12-2014,butter
32804,3426,21-10-2014,yogurt
32805,1648,31-10-2014,whole milk
32806,2617,16-11-2014,rolls/buns
32807,4297,04-08-2014,cat food
32808,2406,25-09-2014,yogurt
32809,3030,19-11-2014,packaged fruit/vegetables
32810,2662,03-08-2014,pickled vegetables
32811,3835,25-04-2014,seasonal products
32812,4633,13-02-2014,specialty chocolate
32813,3970,02-11-2014,processed cheese
32814,1723,02-09-2014,sweet spreads
32815,2893,02-11-2014,white wine
32816,4223,15-06-2014,newspapers
32817,2221,21-06-2014,yogurt
32818,1257,19-05-2014,cream cheese 
32819,3825,27-01-2014,shopping bags
32820,2613,24-05-2014,yogurt
32821,3498,01-07-2014,root vegetables
32822,4258,24-06-2014,frozen meals
32823,3081,14-04-2014,soda
32824,3965,16-10-2014,domestic eggs
32825,4850,26-03-2014,pastry
32826,3437,25-04-2014,canned vegetables
32827,1573,20-04-2014,butter
32828,1169,02-05-2014,margarine
32829,4987,27-07-2014,onions
32830,3011,16-08-2014,salty snack
32831,2522,26-05-2014,soda
32832,4801,03-10-2014,dishes
32833,1509,28-05-2014,domestic eggs
32834,1889,01-11-2014,soups
32835,2450,29-11-2014,citrus fruit
32836,1807,20-08-2014,popcorn
32837,4720,14-08-2014,oil
32838,1310,13-04-2014,salty snack
32839,1339,03-01-2014,margarine
32840,1256,07-11-2014,domestic eggs
32841,4601,10-02-2014,specialty chocolate
32842,1800,30-08-2014,white wine
32843,4679,23-01-2014,potato products
32844,1650,27-06-2014,misc. beverages
32845,2360,26-07-2014,canned beer
32846,2874,09-09-2015,other vegetables
32847,3556,30-09-2015,shopping bags
32848,3255,24-05-2015,ice cream
32849,2521,14-12-2015,yogurt
32850,3220,14-10-2015,misc. beverages
32851,1381,06-03-2015,salty snack
32852,4050,06-07-2015,flower (seeds)
32853,1872,29-01-2015,yogurt
32854,4127,11-04-2015,domestic eggs
32855,2833,14-08-2015,other vegetables
32856,2357,23-09-2015,cream cheese 
32857,2654,03-03-2015,cat food
32858,4852,28-04-2015,fruit/vegetable juice
32859,2222,21-07-2015,newspapers
32860,2340,12-07-2015,yogurt
32861,1987,15-10-2015,domestic eggs
32862,3570,02-09-2015,bottled water
32863,1320,19-01-2015,canned fruit
32864,2209,20-07-2015,tidbits
32865,2500,30-03-2015,waffles
32866,3315,12-09-2015,coffee
32867,2548,16-11-2015,dental care
32868,4473,07-09-2015,sparkling wine
32869,2271,16-06-2015,bottled water
32870,4336,10-10-2015,snack products
32871,2763,01-02-2015,canned fish
32872,2780,11-10-2015,other vegetables
32873,2632,16-01-2015,fruit/vegetable juice
32874,2568,20-08-2015,frozen vegetables
32875,1729,23-07-2015,waffles
32876,3878,28-07-2015,pastry
32877,1225,26-03-2015,other vegetables
32878,1924,17-11-2015,packaged fruit/vegetables
32879,4335,10-06-2015,napkins
32880,3182,12-03-2015,curd
32881,4303,23-08-2015,shopping bags
32882,3042,02-10-2015,bottled beer
32883,4493,29-10-2015,other vegetables
32884,4194,07-02-2015,hygiene articles
32885,3031,18-12-2015,soda
32886,3891,03-07-2015,hard cheese
32887,1062,16-04-2015,long life bakery product
32888,2469,23-03-2015,whole milk
32889,3719,03-09-2015,misc. beverages
32890,3322,11-02-2015,bottled beer
32891,1336,10-03-2015,napkins
32892,1067,20-07-2015,chocolate
32893,1998,15-05-2015,chewing gum
32894,1076,14-10-2015,coffee
32895,1992,02-08-2015,white bread
32896,1261,21-05-2015,flour
32897,4409,15-01-2015,ice cream
32898,3031,30-08-2015,bottled beer
32899,2129,18-03-2015,fruit/vegetable juice
32900,1684,03-01-2015,oil
32901,4240,18-09-2015,brown bread
32902,2750,14-09-2015,onions
32903,1379,13-07-2015,butter milk
32904,4243,22-08-2015,specialty cheese
32905,2469,12-01-2015,pasta
32906,2346,17-09-2015,coffee
32907,2366,18-08-2015,UHT-milk
32908,2374,23-06-2015,whole milk
32909,1721,15-10-2015,margarine
32910,2877,10-04-2015,root vegetables
32911,3848,11-10-2015,whole milk
32912,4344,01-03-2015,soda
32913,3475,10-06-2015,misc. beverages
32914,3650,17-07-2015,white bread
32915,2318,16-01-2015,whipped/sour cream
32916,1776,02-03-2015,yogurt
32917,3120,07-07-2015,pastry
32918,1194,13-05-2015,pastry
32919,2089,17-04-2015,brown bread
32920,2095,06-04-2015,rolls/buns
32921,1736,29-08-2015,whole milk
32922,3718,12-07-2015,processed cheese
32923,4950,22-04-2015,margarine
32924,2481,24-11-2015,rice
32925,1296,06-11-2015,beverages
32926,2824,07-12-2015,chewing gum
32927,4852,29-06-2015,pasta
32928,1648,27-02-2015,rolls/buns
32929,3307,06-10-2015,chocolate
32930,4259,24-06-2015,shopping bags
32931,2587,02-06-2015,UHT-milk
32932,4303,08-04-2015,cream cheese 
32933,1325,26-05-2015,mustard
32934,3351,14-10-2015,other vegetables
32935,1623,18-01-2015,roll products 
32936,3119,20-02-2015,liquor
32937,1211,24-05-2015,specialty bar
32938,4146,09-02-2015,rolls/buns
32939,1753,26-02-2015,butter milk
32940,4664,26-05-2015,waffles
32941,3827,03-11-2015,curd
32942,1098,27-09-2015,cat food
32943,4338,27-08-2015,flour
32944,3712,20-12-2015,yogurt
32945,1505,27-10-2015,potato products
32946,4478,02-08-2015,domestic eggs
32947,4150,23-08-2015,dessert
32948,1118,25-12-2015,pastry
32949,2537,07-05-2015,candy
32950,1996,10-05-2015,flower (seeds)
32951,4267,13-09-2015,yogurt
32952,4424,16-10-2015,hygiene articles
32953,1948,06-05-2015,frozen vegetables
32954,3495,01-02-2015,oil
32955,2327,18-03-2015,margarine
32956,3356,12-01-2015,butter
32957,3926,23-03-2015,sliced cheese
32958,4105,03-12-2015,condensed milk
32959,1884,05-08-2015,UHT-milk
32960,4799,09-02-2015,pasta
32961,4915,18-09-2015,domestic eggs
32962,2643,01-12-2015,fruit/vegetable juice
32963,3927,03-09-2015,pastry
32964,2410,18-11-2015,soft cheese
32965,1855,28-04-2015,whipped/sour cream
32966,1245,02-03-2015,shopping bags
32967,3138,19-04-2015,salty snack
32968,1178,19-04-2015,salt
32969,1870,05-09-2015,sliced cheese
32970,4660,10-07-2015,pastry
32971,3241,09-08-2015,rolls/buns
32972,4661,18-04-2015,rolls/buns
32973,2407,10-03-2015,coffee
32974,2440,19-06-2015,waffles
32975,4634,15-05-2015,soda
32976,4112,14-02-2015,canned beer
32977,2428,21-08-2015,rolls/buns
32978,3604,14-03-2015,whole milk
32979,3671,03-08-2015,onions
32980,2880,19-06-2015,margarine
32981,3946,19-06-2015,napkins
32982,4495,20-06-2015,butter milk
32983,3355,02-12-2015,newspapers
32984,3959,27-05-2015,dishes
32985,1583,23-11-2015,brown bread
32986,3998,28-03-2015,rolls/buns
32987,4509,29-11-2015,sliced cheese
32988,1008,03-10-2015,dessert
32989,4894,23-12-2015,chocolate
32990,4252,10-04-2015,frozen dessert
32991,3428,16-03-2015,frozen meals
32992,1988,08-09-2015,bottled water
32993,4662,19-10-2015,butter milk
32994,3165,27-11-2015,rolls/buns
32995,1920,16-02-2015,flour
32996,4157,04-01-2015,whole milk
32997,1945,30-04-2015,other vegetables
32998,4104,27-07-2015,sugar
32999,2865,14-05-2015,frozen meals
33000,4788,28-04-2015,soda
33001,1903,25-01-2015,ketchup
33002,3578,16-05-2015,citrus fruit
33003,2238,06-12-2015,yogurt
33004,3671,11-10-2015,shopping bags
33005,3088,03-12-2015,yogurt
33006,1832,17-04-2015,flour
33007,4785,13-09-2015,shopping bags
33008,1322,19-10-2015,hygiene articles
33009,4439,18-03-2015,artif. sweetener
33010,1698,26-06-2015,shopping bags
33011,3558,25-04-2015,brown bread
33012,3026,01-01-2015,bottled water
33013,1127,15-10-2015,UHT-milk
33014,4153,05-02-2015,brown bread
33015,4258,22-04-2015,hygiene articles
33016,2582,14-11-2015,cat food
33017,1466,01-12-2015,seasonal products
33018,4185,16-01-2015,rolls/buns
33019,1889,09-02-2015,candles
33020,3396,14-05-2015,sparkling wine
33021,3412,26-01-2015,oil
33022,3321,13-07-2015,white wine
33023,3484,21-11-2015,brandy
33024,1937,17-10-2015,whipped/sour cream
33025,2101,20-12-2015,canned beer
33026,4006,18-12-2015,other vegetables
33027,3732,18-07-2015,pastry
33028,1276,28-04-2015,bottled beer
33029,4916,01-03-2015,detergent
33030,2040,06-04-2015,candy
33031,2255,01-05-2015,oil
33032,1239,25-07-2015,bottled water
33033,4992,20-06-2015,sparkling wine
33034,3225,12-06-2015,soda
33035,2421,21-11-2015,long life bakery product
33036,3303,25-01-2015,whole milk
33037,3455,13-09-2015,margarine
33038,1484,07-10-2015,soft cheese
33039,3591,11-05-2015,dental care
33040,4613,17-05-2015,shopping bags
33041,1676,11-10-2015,dishes
33042,1259,21-11-2015,napkins
33043,3930,12-07-2015,soft cheese
33044,3995,26-06-2015,brown bread
33045,1038,14-12-2015,cake bar
33046,4794,06-09-2015,other vegetables
33047,3960,21-09-2015,specialty bar
33048,3077,05-01-2015,shopping bags
33049,1161,14-03-2015,spread cheese
33050,1800,16-04-2015,hygiene articles
33051,1717,09-11-2015,margarine
33052,1888,06-06-2015,butter milk
33053,2138,04-03-2015,shopping bags
33054,1866,13-02-2015,baking powder
33055,4745,29-09-2015,shopping bags
33056,1269,12-09-2015,butter milk
33057,4721,15-06-2015,spices
33058,2885,22-03-2015,sliced cheese
33059,1435,24-04-2015,rolls/buns
33060,1887,03-02-2015,whipped/sour cream
33061,4776,26-03-2015,candy
33062,4313,16-05-2015,bottled beer
33063,3545,28-08-2015,whole milk
33064,2307,12-03-2015,shopping bags
33065,1215,18-01-2015,sliced cheese
33066,1428,18-01-2015,yogurt
33067,4297,27-10-2015,specialty bar
33068,1812,14-10-2015,margarine
33069,2217,02-12-2015,domestic eggs
33070,2378,15-04-2015,soda
33071,2397,23-06-2015,whipped/sour cream
33072,3419,20-08-2015,cream cheese 
33073,4131,29-03-2015,rolls/buns
33074,2220,04-08-2015,yogurt
33075,3870,21-03-2015,frozen fish
33076,1483,14-06-2015,rolls/buns
33077,3449,29-11-2015,brown bread
33078,1959,13-12-2015,pot plants
33079,4825,17-01-2015,bottled water
33080,3289,02-05-2015,whipped/sour cream
33081,1256,29-08-2015,oil
33082,3369,23-03-2015,abrasive cleaner
33083,2191,25-10-2015,yogurt
33084,4645,06-12-2015,yogurt
33085,3818,08-08-2015,cat food
33086,3857,04-11-2015,canned beer
33087,3651,31-07-2015,cream cheese 
33088,3689,29-07-2015,soda
33089,2361,03-10-2015,soda
33090,2513,15-12-2015,zwieback
33091,2110,29-07-2015,soda
33092,4895,21-07-2015,salty snack
33093,2756,31-07-2015,processed cheese
33094,1960,09-01-2015,pastry
33095,3924,29-10-2015,curd
33096,3020,27-08-2015,specialty fat
33097,4531,10-08-2015,pastry
33098,4901,14-02-2015,pasta
33099,3787,24-09-2015,salty snack
33100,3688,24-09-2015,soap
33101,4717,10-04-2015,shopping bags
33102,2210,25-09-2015,sweet spreads
33103,4152,29-05-2015,bottled beer
33104,4507,18-06-2015,softener
33105,1118,13-05-2015,curd
33106,4953,07-05-2015,salty snack
33107,4417,21-01-2015,sparkling wine
33108,2358,15-12-2015,dishes
33109,3122,05-02-2015,bottled water
33110,3920,10-05-2015,napkins
33111,4592,08-12-2015,oil
33112,1326,09-11-2015,canned beer
33113,3729,29-11-2015,instant coffee
33114,2627,31-10-2015,frozen vegetables
33115,3393,07-11-2015,newspapers
33116,4302,03-08-2015,salty snack
33117,1734,15-02-2015,frozen vegetables
33118,3635,26-02-2015,frozen dessert
33119,3232,18-12-2015,frozen vegetables
33120,2805,18-04-2015,pastry
33121,2214,19-01-2015,butter milk
33122,4725,02-12-2015,rolls/buns
33123,4975,02-11-2015,soda
33124,3393,23-02-2015,candy
33125,4456,08-08-2015,bottled water
33126,4744,29-08-2015,candy
33127,1264,30-07-2015,mayonnaise
33128,3104,18-05-2015,fruit/vegetable juice
33129,4966,25-01-2015,fruit/vegetable juice
33130,4183,15-01-2015,shopping bags
33131,3786,10-02-2015,baking powder
33132,3299,28-02-2015,hard cheese
33133,1656,07-07-2015,bottled water
33134,4753,05-03-2015,bottled beer
33135,2857,18-04-2015,soda
33136,3692,18-10-2015,yogurt
33137,2613,23-08-2015,newspapers
33138,3509,08-07-2015,oil
33139,3048,06-10-2015,white wine
33140,1160,21-08-2015,bottled beer
33141,2629,26-04-2015,hard cheese
33142,1444,06-06-2015,whole milk
33143,2578,01-12-2015,yogurt
33144,4184,28-06-2015,white bread
33145,3201,27-11-2015,soap
33146,3311,02-05-2015,rolls/buns
33147,4294,08-01-2015,bottled water
33148,2283,18-01-2015,margarine
33149,3325,07-11-2015,other vegetables
33150,3621,02-11-2015,butter
33151,1968,03-10-2015,newspapers
33152,3717,01-04-2015,frozen vegetables
33153,4704,18-08-2015,coffee
